id,name,types,abilities,moves,stats,game_indices,generation
829,gossifleur,['grass'],"['cotton-down', 'regenerator', 'effect-spore']","['sing', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'light-screen', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'charm', 'attract', 'sleep-talk', 'rapid-spin', 'sweet-scent', 'synthesis', 'sunny-day', 'facade', 'helping-hand', 'hyper-voice', 'aromatherapy', 'bullet-seed', 'magical-leaf', 'worry-seed', 'energy-ball', 'leaf-storm', 'grass-knot', 'round', 'leaf-tornado', 'grassy-terrain', 'leafage', 'pollen-puff', 'grassy-glide']","{'hp': 40, 'attack': 40, 'defense': 60, 'special-attack': 40, 'special-defense': 60, 'speed': 10}",[],generation-viii
830,eldegoss,['grass'],"['cotton-down', 'regenerator', 'effect-spore']","['sing', 'hyper-beam', 'razor-leaf', 'solar-beam', 'light-screen', 'rest', 'substitute', 'snore', 'cotton-spore', 'protect', 'giga-drain', 'endure', 'charm', 'attract', 'sleep-talk', 'rapid-spin', 'sweet-scent', 'synthesis', 'sunny-day', 'facade', 'helping-hand', 'hyper-voice', 'weather-ball', 'aromatherapy', 'bullet-seed', 'magical-leaf', 'seed-bomb', 'energy-ball', 'giga-impact', 'leaf-storm', 'grass-knot', 'round', 'leaf-tornado', 'cotton-guard', 'grassy-terrain', 'leafage', 'pollen-puff', 'grassy-glide']","{'hp': 60, 'attack': 50, 'defense': 90, 'special-attack': 80, 'special-defense': 120, 'speed': 60}",[],generation-viii
831,wooloo,['normal'],"['fluffy', 'run-away', 'bulletproof']","['stomp', 'double-kick', 'headbutt', 'tackle', 'take-down', 'double-edge', 'growl', 'counter', 'thunder-wave', 'agility', 'defense-curl', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'swagger', 'attract', 'sleep-talk', 'facade', 'payback', 'copycat', 'guard-swap', 'guard-split', 'electro-ball', 'round', 'wild-charge', 'cotton-guard', 'grassy-glide']","{'hp': 42, 'attack': 40, 'defense': 55, 'special-attack': 40, 'special-defense': 45, 'speed': 48}",[],generation-viii
832,dubwool,['normal'],"['fluffy', 'steadfast', 'bulletproof']","['swords-dance', 'double-kick', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'growl', 'hyper-beam', 'thunder-wave', 'agility', 'defense-curl', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'attract', 'sleep-talk', 'baton-pass', 'facade', 'bounce', 'payback', 'copycat', 'guard-swap', 'last-resort', 'giga-impact', 'zen-headbutt', 'guard-split', 'electro-ball', 'round', 'retaliate', 'wild-charge', 'cotton-guard', 'body-press', 'grassy-glide']","{'hp': 72, 'attack': 80, 'defense': 100, 'special-attack': 60, 'special-defense': 90, 'speed': 88}",[],generation-viii
833,chewtle,['water'],"['strong-jaw', 'shell-armor', 'swift-swim']","['headbutt', 'tackle', 'body-slam', 'take-down', 'bite', 'water-gun', 'hydro-pump', 'surf', 'counter', 'waterfall', 'skull-bash', 'rest', 'substitute', 'snore', 'protect', 'scary-face', 'endure', 'false-swipe', 'attract', 'sleep-talk', 'rain-dance', 'crunch', 'whirlpool', 'facade', 'revenge', 'dive', 'mud-shot', 'water-pulse', 'payback', 'assurance', 'gastro-acid', 'poison-jab', 'ice-fang', 'round', 'shell-smash', 'dragon-tail', 'stomping-tantrum', 'liquidation', 'jaw-lock', 'scale-shot', 'skitter-smack', 'tera-blast', 'chilling-water']","{'hp': 50, 'attack': 64, 'defense': 50, 'special-attack': 38, 'special-defense': 38, 'speed': 44}",[],generation-viii
834,drednaw,"['water', 'rock']","['strong-jaw', 'shell-armor', 'swift-swim']","['swords-dance', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'counter', 'earthquake', 'dig', 'waterfall', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'protect', 'scary-face', 'sandstorm', 'endure', 'false-swipe', 'attract', 'sleep-talk', 'megahorn', 'iron-tail', 'rain-dance', 'crunch', 'whirlpool', 'facade', 'superpower', 'revenge', 'dive', 'rock-tomb', 'sand-tomb', 'muddy-water', 'iron-defense', 'mud-shot', 'rock-blast', 'water-pulse', 'payback', 'assurance', 'rock-polish', 'poison-jab', 'earth-power', 'giga-impact', 'ice-fang', 'stone-edge', 'stealth-rock', 'head-smash', 'round', 'scald', 'bulldoze', 'razor-shell', 'high-horsepower', 'throat-chop', 'smart-strike', 'stomping-tantrum', 'liquidation', 'jaw-lock', 'body-press', 'scale-shot', 'meteor-beam', 'skitter-smack', 'tera-blast', 'ice-spinner', 'chilling-water']","{'hp': 90, 'attack': 115, 'defense': 90, 'special-attack': 48, 'special-defense': 68, 'speed': 74}",[],generation-viii
835,yamper,['electric'],"['ball-fetch', 'rattled']","['sand-attack', 'tackle', 'double-edge', 'tail-whip', 'bite', 'roar', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'swift', 'rest', 'substitute', 'snore', 'protect', 'endure', 'charm', 'spark', 'attract', 'sleep-talk', 'crunch', 'uproar', 'facade', 'charge', 'helping-hand', 'howl', 'thunder-fang', 'fire-fang', 'discharge', 'electro-ball', 'flame-charge', 'round', 'volt-switch', 'wild-charge', 'snarl', 'play-rough', 'nuzzle', 'rising-voltage']","{'hp': 59, 'attack': 45, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 26}",[],generation-viii
836,boltund,['electric'],"['strong-jaw', 'competitive']","['tackle', 'tail-whip', 'bite', 'roar', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'agility', 'focus-energy', 'swift', 'rest', 'substitute', 'snore', 'protect', 'endure', 'charm', 'spark', 'attract', 'sleep-talk', 'crunch', 'uproar', 'facade', 'charge', 'helping-hand', 'hyper-voice', 'bulk-up', 'giga-impact', 'thunder-fang', 'fire-fang', 'electro-ball', 'round', 'volt-switch', 'wild-charge', 'snarl', 'electrify', 'play-rough', 'eerie-impulse', 'electric-terrain', 'nuzzle', 'psychic-fangs', 'rising-voltage']","{'hp': 69, 'attack': 90, 'defense': 60, 'special-attack': 90, 'special-defense': 60, 'speed': 121}",[],generation-viii
837,rolycoly,['rock'],"['steam-engine', 'heatproof', 'flash-fire']","['tackle', 'body-slam', 'take-down', 'dig', 'smokescreen', 'reflect', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'spikes', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'rapid-spin', 'ancient-power', 'will-o-wisp', 'facade', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'rock-blast', 'gyro-ball', 'rock-polish', 'power-gem', 'iron-head', 'stone-edge', 'stealth-rock', 'smack-down', 'round', 'incinerate', 'bulldoze', 'heat-crash', 'meteor-beam', 'tera-blast', 'temper-flare']","{'hp': 30, 'attack': 40, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 30}",[],generation-viii
838,carkol,"['rock', 'fire']","['steam-engine', 'flame-body', 'flash-fire']","['tackle', 'body-slam', 'take-down', 'flamethrower', 'fire-spin', 'dig', 'smokescreen', 'reflect', 'self-destruct', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'spikes', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'rapid-spin', 'sunny-day', 'ancient-power', 'heat-wave', 'will-o-wisp', 'facade', 'overheat', 'rock-tomb', 'sand-tomb', 'iron-defense', 'rock-blast', 'gyro-ball', 'flare-blitz', 'rock-polish', 'power-gem', 'iron-head', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'flame-charge', 'round', 'scald', 'incinerate', 'bulldoze', 'heat-crash', 'high-horsepower', 'burn-up', 'body-press', 'meteor-beam', 'scorching-sands', 'tera-blast', 'temper-flare']","{'hp': 80, 'attack': 60, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 50}",[],generation-viii
839,coalossal,"['rock', 'fire']","['steam-engine', 'flame-body', 'flash-fire']","['mega-punch', 'fire-punch', 'mega-kick', 'tackle', 'body-slam', 'take-down', 'flamethrower', 'hyper-beam', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'smokescreen', 'reflect', 'self-destruct', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'spikes', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'rapid-spin', 'sunny-day', 'ancient-power', 'heat-wave', 'will-o-wisp', 'facade', 'overheat', 'rock-tomb', 'sand-tomb', 'iron-defense', 'rock-blast', 'gyro-ball', 'flare-blitz', 'rock-polish', 'power-gem', 'earth-power', 'giga-impact', 'iron-head', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'flame-charge', 'round', 'scald', 'incinerate', 'bulldoze', 'heat-crash', 'high-horsepower', 'burn-up', 'tar-shot', 'body-press', 'meteor-beam', 'scorching-sands', 'tera-blast', 'temper-flare']","{'hp': 110, 'attack': 80, 'defense': 120, 'special-attack': 80, 'special-defense': 90, 'speed': 30}",[],generation-viii
840,applin,"['grass', 'dragon']","['ripen', 'gluttony', 'bulletproof']","['withdraw', 'defense-curl', 'rollout', 'attract', 'recycle', 'astonish', 'sucker-punch', 'draco-meteor', 'grassy-glide', 'tera-blast', 'pounce']","{'hp': 40, 'attack': 40, 'defense': 80, 'special-attack': 40, 'special-defense': 40, 'speed': 20}",[],generation-viii
841,flapple,"['grass', 'dragon']","['ripen', 'gluttony', 'hustle']","['wing-attack', 'fly', 'take-down', 'hyper-beam', 'leech-seed', 'growth', 'solar-beam', 'withdraw', 'focus-energy', 'rest', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'giga-drain', 'endure', 'attract', 'sleep-talk', 'dragon-breath', 'twister', 'sunny-day', 'facade', 'recycle', 'endeavor', 'astonish', 'bullet-seed', 'aerial-ace', 'iron-defense', 'magical-leaf', 'dragon-dance', 'u-turn', 'seed-bomb', 'air-slash', 'dragon-pulse', 'dragon-rush', 'energy-ball', 'giga-impact', 'draco-meteor', 'leaf-storm', 'grass-knot', 'heavy-slam', 'acid-spray', 'round', 'acrobatics', 'grassy-terrain', 'grav-apple', 'grassy-glide', 'dual-wingbeat', 'tera-blast', 'pounce', 'trailblaze']","{'hp': 70, 'attack': 110, 'defense': 80, 'special-attack': 95, 'special-defense': 60, 'speed': 70}",[],generation-viii
842,appletun,"['grass', 'dragon']","['ripen', 'gluttony', 'thick-fat']","['stomp', 'headbutt', 'body-slam', 'take-down', 'hyper-beam', 'leech-seed', 'growth', 'solar-beam', 'earthquake', 'recover', 'withdraw', 'light-screen', 'reflect', 'amnesia', 'rest', 'substitute', 'snore', 'curse', 'protect', 'outrage', 'giga-drain', 'endure', 'attract', 'sleep-talk', 'safeguard', 'sweet-scent', 'rain-dance', 'sunny-day', 'facade', 'helping-hand', 'superpower', 'recycle', 'astonish', 'bullet-seed', 'iron-defense', 'magical-leaf', 'gyro-ball', 'payback', 'seed-bomb', 'dragon-pulse', 'energy-ball', 'giga-impact', 'zen-headbutt', 'draco-meteor', 'leaf-storm', 'iron-head', 'grass-knot', 'heavy-slam', 'round', 'bulldoze', 'dragon-tail', 'grassy-terrain', 'high-horsepower', 'stomping-tantrum', 'body-press', 'apple-acid', 'grassy-glide', 'tera-blast', 'pounce', 'trailblaze']","{'hp': 110, 'attack': 85, 'defense': 80, 'special-attack': 100, 'special-defense': 80, 'speed': 30}",[],generation-viii
843,silicobra,['ground'],"['sand-spit', 'shed-skin', 'sand-veil']","['slam', 'sand-attack', 'headbutt', 'body-slam', 'wrap', 'take-down', 'earthquake', 'dig', 'screech', 'minimize', 'glare', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'facade', 'rock-tomb', 'sand-tomb', 'mud-shot', 'poison-tail', 'rock-blast', 'last-resort', 'dragon-rush', 'earth-power', 'stone-edge', 'stealth-rock', 'coil', 'round', 'bulldoze', 'drill-run', 'belch', 'brutal-swing', 'scale-shot', 'skitter-smack', 'scorching-sands', 'tera-blast']","{'hp': 52, 'attack': 57, 'defense': 75, 'special-attack': 35, 'special-defense': 50, 'speed': 46}",[],generation-viii
844,sandaconda,['ground'],"['sand-spit', 'shed-skin', 'sand-veil']","['slam', 'sand-attack', 'headbutt', 'body-slam', 'wrap', 'take-down', 'hyper-beam', 'earthquake', 'dig', 'screech', 'minimize', 'skull-bash', 'glare', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'facade', 'endeavor', 'rock-tomb', 'sand-tomb', 'iron-defense', 'mud-shot', 'poison-tail', 'rock-blast', 'earth-power', 'giga-impact', 'thunder-fang', 'fire-fang', 'zen-headbutt', 'iron-head', 'stone-edge', 'stealth-rock', 'coil', 'round', 'bulldoze', 'drill-run', 'hurricane', 'high-horsepower', 'brutal-swing', 'body-press', 'scale-shot', 'skitter-smack', 'scorching-sands', 'tera-blast']","{'hp': 72, 'attack': 107, 'defense': 125, 'special-attack': 65, 'special-defense': 70, 'speed': 71}",[],generation-viii
845,cramorant,"['flying', 'water']",['gulp-missile'],"['fly', 'fury-attack', 'take-down', 'thrash', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'peck', 'drill-peck', 'agility', 'amnesia', 'rest', 'substitute', 'thief', 'snore', 'reversal', 'protect', 'icy-wind', 'endure', 'steel-wing', 'attract', 'sleep-talk', 'rain-dance', 'whirlpool', 'uproar', 'stockpile', 'spit-up', 'swallow', 'facade', 'superpower', 'endeavor', 'dive', 'feather-dance', 'weather-ball', 'air-cutter', 'aerial-ace', 'water-pulse', 'roost', 'pluck', 'tailwind', 'assurance', 'aqua-ring', 'air-slash', 'brave-bird', 'giga-impact', 'defog', 'round', 'scald', 'acrobatics', 'hurricane', 'belch', 'throat-chop', 'liquidation', 'dual-wingbeat', 'tera-blast', 'pounce', 'chilling-water', 'aqua-cutter']","{'hp': 70, 'attack': 85, 'defense': 55, 'special-attack': 85, 'special-defense': 95, 'speed': 85}",[],generation-viii
846,arrokuda,['water'],"['swift-swim', 'propeller-tail']","['fury-attack', 'take-down', 'thrash', 'double-edge', 'bite', 'hydro-pump', 'surf', 'peck', 'agility', 'focus-energy', 'waterfall', 'swift', 'rest', 'slash', 'substitute', 'snore', 'protect', 'endure', 'attract', 'sleep-talk', 'rain-dance', 'crunch', 'whirlpool', 'facade', 'brick-break', 'dive', 'bounce', 'water-pulse', 'acupressure', 'close-combat', 'assurance', 'poison-jab', 'night-slash', 'ice-fang', 'aqua-jet', 'round', 'scald', 'drill-run', 'laser-focus', 'throat-chop', 'psychic-fangs', 'liquidation', 'scale-shot', 'flip-turn', 'tera-blast', 'chilling-water']","{'hp': 41, 'attack': 63, 'defense': 40, 'special-attack': 40, 'special-defense': 30, 'speed': 66}",[],generation-viii
847,barraskewda,['water'],"['swift-swim', 'propeller-tail']","['fury-attack', 'take-down', 'double-edge', 'bite', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'peck', 'agility', 'focus-energy', 'waterfall', 'swift', 'rest', 'substitute', 'snore', 'protect', 'scary-face', 'endure', 'attract', 'sleep-talk', 'rain-dance', 'crunch', 'whirlpool', 'facade', 'brick-break', 'dive', 'bounce', 'water-pulse', 'close-combat', 'assurance', 'poison-jab', 'giga-impact', 'ice-fang', 'aqua-jet', 'round', 'scald', 'drill-run', 'laser-focus', 'throat-chop', 'psychic-fangs', 'liquidation', 'scale-shot', 'flip-turn', 'tera-blast', 'chilling-water']","{'hp': 61, 'attack': 123, 'defense': 60, 'special-attack': 60, 'special-defense': 50, 'speed': 136}",[],generation-viii
848,toxel,"['electric', 'poison']","['rattled', 'static', 'klutz']","['growl', 'acid', 'rest', 'substitute', 'snore', 'flail', 'protect', 'endure', 'charm', 'attract', 'sleep-talk', 'encore', 'facade', 'endeavor', 'metal-sound', 'round', 'belch', 'nuzzle', 'power-up-punch', 'tearful-look', 'tera-blast']","{'hp': 40, 'attack': 38, 'defense': 35, 'special-attack': 54, 'special-defense': 35, 'speed': 40}",[],generation-viii
849,toxtricity-amped,"['electric', 'poison']","['punk-rock', 'plus', 'technician']","['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'take-down', 'leer', 'growl', 'acid', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'screech', 'metronome', 'swift', 'rest', 'substitute', 'thief', 'snore', 'flail', 'protect', 'scary-face', 'sludge-bomb', 'endure', 'charm', 'swagger', 'spark', 'attract', 'sleep-talk', 'encore', 'rain-dance', 'sunny-day', 'uproar', 'facade', 'charge', 'taunt', 'helping-hand', 'brick-break', 'endeavor', 'hyper-voice', 'metal-sound', 'poison-tail', 'shock-wave', 'payback', 'fling', 'toxic-spikes', 'poison-jab', 'drain-punch', 'giga-impact', 'thunder-fang', 'discharge', 'gunk-shot', 'charge-beam', 'venoshock', 'sludge-wave', 'electro-ball', 'acid-spray', 'round', 'stored-power', 'hex', 'shift-gear', 'volt-switch', 'electroweb', 'wild-charge', 'snarl', 'belch', 'noble-roar', 'boomburst', 'eerie-impulse', 'electric-terrain', 'nuzzle', 'throat-chop', 'tearful-look', 'overdrive', 'rising-voltage', 'tera-blast', 'trailblaze', 'psychic-noise']","{'hp': 75, 'attack': 98, 'defense': 70, 'special-attack': 114, 'special-defense': 70, 'speed': 75}",[],generation-viii
850,sizzlipede,"['fire', 'bug']","['flash-fire', 'white-smoke', 'flame-body']","['slam', 'wrap', 'bite', 'ember', 'fire-spin', 'smokescreen', 'defense-curl', 'leech-life', 'rest', 'substitute', 'flame-wheel', 'snore', 'protect', 'endure', 'rollout', 'attract', 'sleep-talk', 'sunny-day', 'crunch', 'heat-wave', 'facade', 'knock-off', 'bug-buzz', 'power-whip', 'bug-bite', 'venoshock', 'coil', 'round', 'scald', 'struggle-bug', 'heat-crash', 'lunge', 'fire-lash', 'burn-up', 'brutal-swing', 'skitter-smack', 'scorching-sands']","{'hp': 50, 'attack': 65, 'defense': 45, 'special-attack': 50, 'special-defense': 50, 'speed': 45}",[],generation-viii
851,centiskorch,"['fire', 'bug']","['flash-fire', 'white-smoke', 'flame-body']","['slam', 'wrap', 'bite', 'ember', 'flamethrower', 'hyper-beam', 'solar-beam', 'fire-spin', 'smokescreen', 'fire-blast', 'leech-life', 'rest', 'substitute', 'flame-wheel', 'snore', 'protect', 'endure', 'attract', 'sleep-talk', 'sunny-day', 'crunch', 'heat-wave', 'will-o-wisp', 'facade', 'overheat', 'flare-blitz', 'x-scissor', 'bug-buzz', 'giga-impact', 'thunder-fang', 'fire-fang', 'power-whip', 'bug-bite', 'venoshock', 'coil', 'round', 'scald', 'inferno', 'heat-crash', 'mystical-fire', 'lunge', 'fire-lash', 'burn-up', 'brutal-swing', 'skitter-smack', 'scorching-sands']","{'hp': 100, 'attack': 115, 'defense': 65, 'special-attack': 90, 'special-defense': 90, 'speed': 65}",[],generation-viii
852,clobbopus,['fighting'],"['limber', 'technician']","['mega-punch', 'ice-punch', 'bind', 'body-slam', 'leer', 'submission', 'seismic-toss', 'waterfall', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'detect', 'endure', 'attract', 'sleep-talk', 'pain-split', 'rock-smash', 'facade', 'taunt', 'superpower', 'revenge', 'brick-break', 'dive', 'muddy-water', 'bulk-up', 'mud-shot', 'brine', 'feint', 'close-combat', 'payback', 'sucker-punch', 'focus-blast', 'soak', 'round', 'circle-throw', 'retaliate', 'work-up', 'power-up-punch', 'liquidation', 'coaching']","{'hp': 50, 'attack': 68, 'defense': 60, 'special-attack': 50, 'special-defense': 50, 'speed': 32}",[],generation-viii
853,grapploct,['fighting'],"['limber', 'technician']","['mega-punch', 'ice-punch', 'bind', 'body-slam', 'leer', 'hydro-pump', 'surf', 'hyper-beam', 'submission', 'dig', 'waterfall', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'octazooka', 'detect', 'endure', 'attract', 'sleep-talk', 'rock-smash', 'whirlpool', 'facade', 'taunt', 'superpower', 'revenge', 'brick-break', 'dive', 'muddy-water', 'bulk-up', 'mud-shot', 'brine', 'feint', 'close-combat', 'payback', 'drain-punch', 'focus-blast', 'giga-impact', 'round', 'retaliate', 'work-up', 'topsy-turvy', 'brutal-swing', 'stomping-tantrum', 'liquidation', 'octolock', 'skitter-smack', 'coaching']","{'hp': 80, 'attack': 118, 'defense': 90, 'special-attack': 70, 'special-defense': 80, 'speed': 42}",[],generation-viii
854,sinistea,['ghost'],"['weak-armor', 'cursed-body']","['psybeam', 'mega-drain', 'psychic', 'night-shade', 'confuse-ray', 'withdraw', 'metronome', 'rest', 'substitute', 'snore', 'curse', 'spite', 'protect', 'giga-drain', 'endure', 'sleep-talk', 'baton-pass', 'sweet-scent', 'shadow-ball', 'will-o-wisp', 'memento', 'facade', 'trick', 'skill-swap', 'imprison', 'astonish', 'aromatherapy', 'magical-leaf', 'calm-mind', 'payback', 'sucker-punch', 'dark-pulse', 'nasty-plot', 'trick-room', 'wonder-room', 'psyshock', 'foul-play', 'round', 'stored-power', 'ally-switch', 'shell-smash', 'hex', 'phantom-force', 'aromatic-mist', 'poltergeist', 'tera-blast']","{'hp': 40, 'attack': 45, 'defense': 45, 'special-attack': 74, 'special-defense': 54, 'speed': 50}",[],generation-viii
